27287;GLISOLLES;27190;;GLISOLLES;48.9870513401,1.00330761999
12298;VILLECOMTAL;12580;;VILLECOMTAL;44.5432878165,2.57548637915
13082;ROGNES;13840;;ROGNES;43.6648781836,5.35218247017
04192;ST MICHEL L OBSERVATOIRE;04870;LINCEL;ST MICHEL L OBSERVATOIRE;43.909879406,5.72004315449
27291;GOURNAY LE GUERIN;27580;;GOURNAY LE GUERIN;48.7162632527,0.76932677625
12307;CURAN;12410;;CURAN;44.1978533166,2.85380503746
13086;ROQUEVAIRE;13360;PONT DE L ETOILE;ROQUEVAIRE;43.3437864693,5.59772643152
04194;ST PIERRE;06260;;ST PIERRE;43.9088889412,6.92184591099
27300;GROSLEY SUR RISLE;27170;;GROSLEY SUR RISLE;49.0447187021,0.80546586873
13004;ARLES;13200;LE SAMBUC;ARLES;43.5468692378,4.66215642574
13088;LE ROVE;13740;;LE ROVE;43.3653374562,5.25292240431
04197;STE TULLE;04220;;STE TULLE;43.7830482525,5.77302331731
27301;GROSSOEUVRE;27220;;GROSSOEUVRE;48.9401893709,1.18649118902
13005;AUBAGNE;13400;CHARREL;AUBAGNE;43.2934843764,5.56331273477
13096;SAINTES MARIES DE LA MER;13460;;SAINTES MARIES DE LA MER;43.50398297,4.46396357194
04201;SAUMANE;04150;;SAUMANE;44.0812808516,5.68214602167
27302;LE BOSC DU THEIL;27370;LE GROS THEIL;LE BOSC DU THEIL;49.2281464419,0.840519309317
13007;AURIOL;13390;;AURIOL;43.3607946934,5.6583901873
13097;ST MARTIN DE CRAU;13310;;ST MARTIN DE CRAU;43.6119214615,4.85701475567
04206;SIGONCE;04300;;SIGONCE;44.0045227576,5.85658315569
27304;GUERNY;27720;;GUERNY;49.2248519011,1.67988249527
13016;LA BOUILLADISSE;13720;LES BOYERS;LA BOUILLADISSE;43.397192269,5.61980749093
13101;ST SAVOURNIN;13119;;ST SAVOURNIN;43.4057248147,5.53101491431
04209;SISTERON;04200;;SISTERON;44.2001925067,5.93083716039
27313;LA HARENGERE;27370;;LA HARENGERE;49.231363184,1.00114554009
13022;CASSIS;13260;;CASSIS;43.2230470065,5.55117810991
13105;SENAS;13560;;SENAS;43.7446066018,5.08687884411
04218;THORAME BASSE;04170;;THORAME BASSE;44.1071929199,6.48931325437
27326;HECOURT;27120;;HECOURT;48.9884228127,1.42873530731
13023;CEYRESTE;13600;;CEYRESTE;43.2238501508,5.63636473345
13119;CARNOUX EN PROVENCE;13470;;CARNOUX EN PROVENCE;43.2584851646,5.56581431221
04220;LES THUILES;04400;;LES THUILES;44.390358455,6.56135597439
27333;HEUDICOURT;27860;;HEUDICOURT;49.3343880911,1.66267351729
13025;CHATEAUNEUF LE ROUGE;13790;;CHATEAUNEUF LE ROUGE;43.4912659702,5.56821681952
13206;MARSEILLE 06;13006;;MARSEILLE;43.2870989546,5.38104785394
04233;VAUMEILH;04200;;VAUMEILH;44.2903076957,5.95653121817
27340;HONGUEMARE GUENOUVILLE;27310;;HONGUEMARE GUENOUVILLE;49.3781547887,0.815883000955
13032;EGUILLES;13510;;EGUILLES;43.5711208794,5.32885751916
13208;MARSEILLE 08;13008;CALLELONGUE;MARSEILLE;43.2417271832,5.37464436293
04236;VERGONS;04170;;VERGONS;43.9152134017,6.6046313619
27351;INCARVILLE;27400;;INCARVILLE;49.2521511771,1.15231947532
13033;ENSUES LA REDONNE;13820;;ENSUES LA REDONNE;43.3536539601,5.19960307575
13211;MARSEILLE 11;13011;;MARSEILLE;43.2884471881,5.48381466229
04241;VILLEMUS;04110;;VILLEMUS;43.8613317961,5.70930443127
27355;IVRY LA BATAILLE;27540;;IVRY LA BATAILLE;48.886265363,1.44688887159
13040;FUVEAU;13710;;FUVEAU;43.4594948454,5.55305747206
13213;MARSEILLE 13;13013;LES OLIVES;MARSEILLE;43.3492780005,5.43372238738
05001;ABRIES RISTOLAS;05460;RISTOLAS;ABRIES RISTOLAS;44.8163462455,6.94164442809
27358;JOUY SUR EURE;27120;;JOUY SUR EURE;49.0495174919,1.29182535231
13040;FUVEAU;13710;LA BARQUE;FUVEAU;43.4594948454,5.55305747206
13216;MARSEILLE 16;13016;;MARSEILLE;43.3649054121,5.31337828595
05006;L ARGENTIERE LA BESSEE;05120;;L ARGENTIERE LA BESSEE;44.7821732712,6.47214497323
27368;LIGNEROLLES;27220;;LIGNEROLLES;48.8447224599,1.27333667286
13043;GIGNAC LA NERTHE;13180;LAURE;GIGNAC LA NERTHE;43.3905074118,5.22834752895
14005;VALAMBRAY;14190;BRAY LA CAMPAGNE;VALAMBRAY;49.0953124219,-0.145440484479
05009;ASPRES LES CORPS;05800;;ASPRES LES CORPS;44.8128831432,6.00076834757
27372;LONGCHAMPS;27150;;LONGCHAMPS;49.3579667199,1.62115051175
13056;MARTIGUES;13500;LA COURONNE CARRO;MARTIGUES;43.3798920489,5.04945402314
14005;VALAMBRAY;14370;BILLY;VALAMBRAY;49.0953124219,-0.145440484479
05010;ASPRES SUR BUECH;05140;;ASPRES SUR BUECH;44.5617512104,5.77203298744
27374;LOUVERSEY;27190;;LOUVERSEY;48.9910763969,0.916140545325
13060;MEYREUIL;13590;;MEYREUIL;43.4910522546,5.50062811927
14005;VALAMBRAY;14540;CONTEVILLE;VALAMBRAY;49.0953124219,-0.145440484479
05011;AVANCON;05230;;AVANCON;44.5339475338,6.19116390114
27377;LYONS LA FORET;27480;;LYONS LA FORET;49.3936970778,1.47355856778
13062;MIMET;13105;;MIMET;43.4128431127,5.49899491017
14011;AURSEULLES;14240;SERMENTOT;AURSEULLES;49.1129887811,-0.690829418472
05012;BARATIER;05200;;BARATIER;44.5049966967,6.50494218197
27381;MALOUY;27300;;MALOUY;49.1279630257,0.528705330405
13071;LES PENNES MIRABEAU;13170;LES CADENEAUX;LES PENNES MIRABEAU;43.4026791235,5.31547094057
14011;AURSEULLES;14240;ST GERMAIN D ECTOT;AURSEULLES;49.1129887811,-0.690829418472
05017;LA BATIE NEUVE;05230;;LA BATIE NEUVE;44.5797566279,6.21267983536
27386;LE MANOIR;27460;;LE MANOIR;49.317522421,1.19943581573
13076;PLAN D ORGON;13750;;PLAN D ORGON;43.8181261115,5.00228183234
14011;AURSEULLES;14240;TORTEVAL QUESNAY;AURSEULLES;49.1129887811,-0.690829418472
05018;LA BATIE VIEILLE;05000;;LA BATIE VIEILLE;44.5553227405,6.15570739329
27389;MARBEUF;27110;;MARBEUF;49.1542331428,0.962852626564
13084;LA ROQUE D ANTHERON;13640;;LA ROQUE D ANTHERON;43.7176409517,5.30157633559
14011;AURSEULLES;14250;LONGRAYE;AURSEULLES;49.1129887811,-0.690829418472
05021;LE BERSAC;05700;;LE BERSAC;44.4056964766,5.75340964069
27398;MENNEVAL;27300;;MENNEVAL;49.1018758441,0.622134982944
13085;ROQUEFORT LA BEDOULE;13830;ROQUEFORT;ROQUEFORT LA BEDOULE;43.2510907217,5.62904634328
14020;ARGENCES;14370;;ARGENCES;49.1339723471,-0.158515066328
05026;CEILLAC;05600;;CEILLAC;44.6526516194,6.80366189831
27407;MESNIL VERCLIVES;27440;;MESNIL VERCLIVES;49.3227519896,1.46543126827
13089;ST ANDIOL;13670;;ST ANDIOL;43.8307575371,4.95027358923
14032;LES AUTHIEUX SUR CALONNE;14130;;LES AUTHIEUX SUR CALONNE;49.284118224,0.275543466655
05029;CHABOTTES;05260;;CHABOTTES;44.6475783169,6.16791978587
27408;MEZIERES EN VEXIN;27510;;MEZIERES EN VEXIN;49.1758883521,1.50318565777
13092;ST CHAMAS;13250;;ST CHAMAS;43.5436905217,5.07329988936
14037;MALHERBE SUR AJON;14260;BANNEVILLE SUR AJON;MALHERBE SUR AJON;49.0615972046,-0.567996392999
05037;CHATEAUVIEUX;05000;;CHATEAUVIEUX;44.4841748312,6.05187114632
27418;MORSAN;27800;;MORSAN;49.1796481748,0.597511424785
13100;ST REMY DE PROVENCE;13210;;ST REMY DE PROVENCE;43.7834249015,4.85366665286
14037;MALHERBE SUR AJON;14260;ST AGNAN LE MALHERBE;MALHERBE SUR AJON;49.0615972046,-0.567996392999
05038;CHATEAU VILLE VIEILLE;05350;CHATEAU QUEYRAS;CHATEAU VILLE VIEILLE;44.7677289666,6.8000656504
27422;MUIDS;27430;;MUIDS;49.2265789248,1.28569054904
13107;SIMIANE COLLONGUE;13109;;SIMIANE COLLONGUE;43.411551859,5.43796924424
14046;BAVENT;14860;;BAVENT;49.2260268215,-0.182663216453
05049;ESPARRON;05110;;ESPARRON;44.4627395922,5.89302848154
27425;NASSANDRES SUR RISLE;27170;PERRIERS LA CAMPAGNE;NASSANDRES SUR RISLE;49.1339917413,0.739306485861
13109;LE THOLONET;13100;;LE THOLONET;43.5196914136,5.50819253944
14060;BENOUVILLE;14970;;BENOUVILLE;49.2437018681,-0.287859699989
05057;FOUILLOUSE;05130;;FOUILLOUSE;44.4531851404,6.00063153146
27425;NASSANDRES SUR RISLE;27300;CARSIX;NASSANDRES SUR RISLE;49.1339917413,0.739306485861
13114;VENTABREN;13122;;VENTABREN;43.5422528534,5.30622321985
14061;SOULEUVRE EN BOCAGE;14260;MONTAMY;SOULEUVRE EN BOCAGE;48.9311056012,-0.829700488318
05068;JARJAYES;05130;;JARJAYES;44.50532996,6.10808996032
27425;NASSANDRES SUR RISLE;27550;NASSANDRES;NASSANDRES SUR RISLE;49.1339917413,0.739306485861
13116;VERQUIERES;13670;;VERQUIERES;43.8386551607,4.9188995104
14061;SOULEUVRE EN BOCAGE;14350;LE BENY BOCAGE;SOULEUVRE EN BOCAGE;48.9311056012,-0.829700488318
05071;LARDIER ET VALENCA;05110;;LARDIER ET VALENCA;44.4366046505,5.97348526761
27426;NEAUFLES ST MARTIN;27830;;NEAUFLES ST MARTIN;49.277330375,1.72635123012
13117;VITROLLES;13127;;VITROLLES;43.4497831674,5.26357787665
14061;SOULEUVRE EN BOCAGE;14350;ST MARTIN DON;SOULEUVRE EN BOCAGE;48.9311056012,-0.829700488318
05079;LE MONETIER LES BAINS;05220;;LE MONETIER LES BAINS;44.9956106766,6.46966497275
27427;NEAUFLES AUVERGNY;27250;;NEAUFLES AUVERGNY;48.8743528336,0.74447514343
13118;COUDOUX;13111;;COUDOUX;43.5600515363,5.25422160677
14063;BERNESQ;14710;;BERNESQ;49.2737716158,-0.931449567611
05094;NOSSAGE ET BENEVENT;05700;;NOSSAGE ET BENEVENT;44.3097205577,5.75452221708
27427;NEAUFLES AUVERGNY;27250;NEAUFLES SUR RISLE;NEAUFLES AUVERGNY;48.8743528336,0.74447514343
13203;MARSEILLE 03;13003;;MARSEILLE;43.3121200046,5.38010981423
14064;BERNIERES D AILLY;14170;;BERNIERES D AILLY;48.9474636631,-0.102286178069
05096;ORCIERES;05170;MERLETTE;ORCIERES;44.6840982803,6.34897527824
27432;LA NEUVILLE DU BOSC;27890;;LA NEUVILLE DU BOSC;49.1943072566,0.815544482419
13205;MARSEILLE 05;13005;;MARSEILLE;43.2928061953,5.3975770959
14077;BLANGY LE CHATEAU;14130;;BLANGY LE CHATEAU;49.246735105,0.283212958407
05097;ORPIERRE;05700;;ORPIERRE;44.3146933801,5.70618607588
27434;NOARDS;27560;;NOARDS;49.2105065692,0.509712795627
13211;MARSEILLE 11;13011;LA VALENTINE;MARSEILLE;43.2884471881,5.48381466229
14079;BLONVILLE SUR MER;14910;;BLONVILLE SUR MER;49.322264685,0.0322391996049
05101;VALLOUISE PELVOUX;05340;AILEFROIDE;VALLOUISE PELVOUX;44.899639207,6.43586430867
27446;ORMES;27190;;ORMES;49.0563549136,0.956012588677
13215;MARSEILLE 15;13015;;MARSEILLE;43.358794754,5.363407897
14084;BONNEMAISON;14260;;BONNEMAISON;49.0036461584,-0.58574099643
05101;VALLOUISE PELVOUX;05340;PELVOUX;VALLOUISE PELVOUX;44.899639207,6.43586430867
27447;LE VAL DORE;27190;LE MESNIL HARDRAY;LE VAL DORE;48.9412455696,1.02129449463
14003;AGY;14400;;AGY;49.2376795165,-0.779194569684
14087;BONNOEIL;14700;;BONNOEIL;48.9225053811,-0.36568142159
05103;LE POET;05300;;LE POET;44.2789746584,5.90131318428
27447;LE VAL DORE;27190;ORVAUX;LE VAL DORE;48.9412455696,1.02129449463
14006;AMAYE SUR ORNE;14210;;AMAYE SUR ORNE;49.0911214253,-0.434224922695
14092;BOURGUEBUS;14540;;BOURGUEBUS;49.1159775311,-0.289489702409
05107;PUY ST ANDRE;05100;;PUY ST ANDRE;44.8909036618,6.56677781045
27459;LES PLACES;27230;;LES PLACES;49.1531446643,0.41691005358
14012;ANGERVILLE;14430;;ANGERVILLE;49.2443066978,-0.0275594103031
14117;CABOURG;14390;;CABOURG;49.2834863414,-0.125512945279
05108;PUY ST EUSEBE;05200;;PUY ST EUSEBE;44.5685889454,6.41129829522
27464;LE PLESSIS GROHAN;27180;;LE PLESSIS GROHAN;48.9443249327,1.1332422549
14027;LES MONTS D AUNAY;14260;CAMPANDRE VALCONGRAIN;LES MONTS D AUNAY;49.0144785445,-0.633929762668
14118;CAEN;14000;;CAEN;49.1847936737,-0.369801713036
05110;PUY ST VINCENT;05290;;PUY ST VINCENT;44.8144250588,6.4647473741
27471;PORTE DE SEINE;27100;TOURNEDOS SUR SEINE;PORTE DE SEINE;49.2524086765,1.25122427132
14027;LES MONTS D AUNAY;14260;ONDEFONTAINE;LES MONTS D AUNAY;49.0144785445,-0.633929762668
14120;CAHAGNES;14240;;CAHAGNES;49.0671203242,-0.762793901462
05117;RIBEYRET;05150;;RIBEYRET;44.4107304576,5.55802862069
27478;PREY;27220;;PREY;48.9578582818,1.21917165001
14027;LES MONTS D AUNAY;14260;ROUCAMPS;LES MONTS D AUNAY;49.0144785445,-0.633929762668
14122;LA CAINE;14210;;LA CAINE;49.0352374243,-0.515765831706
05118;VAL BUECH MEOUGE;05300;ANTONAVES;VAL BUECH MEOUGE;44.2207910151,5.84342231314
27481;PULLAY;27130;;PULLAY;48.727695545,0.864069956274
14027;LES MONTS D AUNAY;14770;LE PLESSIS GRIMOULT;LES MONTS D AUNAY;49.0144785445,-0.633929762668
14135;CARCAGNY;14740;;CARCAGNY;49.2391999485,-0.61396538716
05119;RISOUL;05600;;RISOUL;44.6240380773,6.62317402744
27482;LA PYLE;27370;;LA PYLE;49.199866993,0.897158347508
14034;AVENAY;14210;;AVENAY;49.0957497746,-0.464408003458
14143;CAUMONT SUR AURE;14240;LIVRY;CAUMONT SUR AURE;49.0964311403,-0.812430741234
05121;ROCHEBRUNE;05190;;ROCHEBRUNE;44.452250356,6.19249346455
27493;ROMILLY SUR ANDELLE;27610;;ROMILLY SUR ANDELLE;49.3343917409,1.25410011216
14038;BANVILLE;14480;;BANVILLE;49.3091629714,-0.485951971964
14147;CERNAY;14290;;CERNAY;49.0163802116,0.323907540392
05126;ROSANS;05150;;ROSANS;44.399871954,5.46146531817
27495;LA ROQUETTE;27700;;LA ROQUETTE;49.2593238784,1.34339141954
14045;BASSENEVILLE;14670;;BASSENEVILLE;49.2067455591,-0.135002451422
14150;CESNY LES SOURCES;14220;ANGOVILLE;CESNY LES SOURCES;48.9853267914,-0.394469235831
05130;ST APOLLINAIRE;05160;;ST APOLLINAIRE;44.5578704136,6.3539003526
27502;RUGLES;27250;;RUGLES;48.8157669223,0.691368655422
14047;BAYEUX;14400;;BAYEUX;49.2776559195,-0.704625495378
14150;CESNY LES SOURCES;14220;CESNY BOIS HALBOUT;CESNY LES SOURCES;48.9853267914,-0.394469235831
05139;LE DEVOLUY;05250;SUPERDEVOLUY;LE DEVOLUY;44.6775419763,5.94047368781
27504;SACQUENVILLE;27930;;SACQUENVILLE;49.081232023,1.07443562823
14050;LA BAZOQUE;14490;;LA BAZOQUE;49.1535081338,-0.877591469858
14161;CLARBEC;14130;;CLARBEC;49.2411702401,0.134575376763
05145;ST JEAN ST NICOLAS;05260;;ST JEAN ST NICOLAS;44.6744954225,6.23085847467
27508;ST ANTONIN DE SOMMAIRE;27250;;ST ANTONIN DE SOMMAIRE;48.8295332796,0.662693828241
14061;SOULEUVRE EN BOCAGE;14350;BEAULIEU;SOULEUVRE EN BOCAGE;48.9311056012,-0.829700488318
14174;CONDE EN NORMANDIE;14770;LA CHAPELLE ENGERBOLD;CONDE EN NORMANDIE;48.8496985115,-0.562504676497
05145;ST JEAN ST NICOLAS;05260;LE PONT DU FOSSE;ST JEAN ST NICOLAS;44.6744954225,6.23085847467
27516;TREIS SANTS EN OUCHE;27300;ST CLAIR D ARCEY;TREIS SANTS EN OUCHE;49.0593510154,0.611660740223
14061;SOULEUVRE EN BOCAGE;14350;LA FERRIERE AU DOYEN;SOULEUVRE EN BOCAGE;48.9311056012,-0.829700488318
14183;COSSESSEVILLE;14690;;COSSESSEVILLE;48.8946326135,-0.425187172224
05146;ST JULIEN EN BEAUCHENE;05140;;ST JULIEN EN BEAUCHENE;44.6264570637,5.71979975938
27524;STE COLOMBE LA COMMANDERIE;27110;;STE COLOMBE LA COMMANDERIE;49.1073978726,0.935604057225
14061;SOULEUVRE EN BOCAGE;14350;MONTCHAUVET;SOULEUVRE EN BOCAGE;48.9311056012,-0.829700488318
14198;CRESSEVEUILLE;14430;;CRESSEVEUILLE;49.2387417598,0.0117533890211
05151;ST MARTIN DE QUEYRIERES;05120;;ST MARTIN DE QUEYRIERES;44.8375257288,6.58255010654
27530;ST DENIS D AUGERONS;27390;;ST DENIS D AUGERONS;48.9149003102,0.471485013305
14061;SOULEUVRE EN BOCAGE;14350;STE MARIE LAUMONT;SOULEUVRE EN BOCAGE;48.9311056012,-0.829700488318
14200;CREULLY SUR SEULLES;14480;CREULLY;CREULLY SUR SEULLES;49.2864524812,-0.543327621635
05153;ST MICHEL DE CHAILLOL;05260;;ST MICHEL DE CHAILLOL;44.6888900905,6.16982010891
27534;ST DIDIER DES BOIS;27370;;ST DIDIER DES BOIS;49.2421475882,1.03799697166
14061;SOULEUVRE EN BOCAGE;14350;ST MARTIN DES BESACES;SOULEUVRE EN BOCAGE;48.9311056012,-0.829700488318
14202;CRICQUEBOEUF;14113;;CRICQUEBOEUF;49.3965340563,0.139094735146
05158;LE SAIX;05400;;LE SAIX;44.4638478254,5.83381616664
27539;ST ETIENNE SOUS BAILLEUL;27920;;ST ETIENNE SOUS BAILLEUL;49.1157573494,1.40530942134
14078;BLAY;14400;;BLAY;49.2804374516,-0.836134690578
14203;CRICQUEVILLE EN AUGE;14430;;CRICQUEVILLE EN AUGE;49.2371263261,-0.0732802659784
05160;SALERANS;05300;;SALERANS;44.2421298245,5.70096058268
27542;ST GEORGES DU VIEVRE;27450;;ST GEORGES DU VIEVRE;49.2421438594,0.579765029769
14090;BOULON;14220;;BOULON;49.047524459,-0.37826606912
14204;CRICQUEVILLE EN BESSIN;14450;;CRICQUEVILLE EN BESSIN;49.3793344286,-1.00061282058
05170;TALLARD;05130;;TALLARD;44.459122073,6.04485602868
27545;ST GERMAIN DE PASQUIER;27370;;ST GERMAIN DE PASQUIER;49.2419000465,1.00241263346
14097;BRETTEVILLE LE RABET;14190;;BRETTEVILLE LE RABET;49.0297158634,-0.258286160153
14205;CRISTOT;14250;;CRISTOT;49.1941809977,-0.570855686258
05171;THEUS;05190;;THEUS;44.4852106101,6.19688253047
27565;LE LESME;27160;GUERNANVILLE;LE LESME;48.911287302,0.845987853541
14101;BRETTEVILLE SUR ODON;14760;;BRETTEVILLE SUR ODON;49.1731671291,-0.422220210671
14207;CROISILLES;14220;;CROISILLES;49.0034155904,-0.452080807326
05173;UPAIX;05300;;UPAIX;44.3196073716,5.88311432396
27567;STE MARIE DE VATIMESNIL;27150;;STE MARIE DE VATIMESNIL;49.2721801587,1.58233388295
14102;LE BREUIL EN AUGE;14130;;LE BREUIL EN AUGE;49.2278153726,0.218766616218
14216;DAMBLAINVILLE;14620;;DAMBLAINVILLE;48.9219313717,-0.126876878581
05184;VITROLLES;05110;;VITROLLES;44.4246526523,5.94769008285
27572;ST MESLIN DU BOSC;27370;;ST MESLIN DU BOSC;49.2158652715,0.878606617749
14103;LE BREUIL EN BESSIN;14330;;LE BREUIL EN BESSIN;49.2546153237,-0.855456824722
14218;DANESTAL;14430;;DANESTAL;49.2435804635,0.0329636078608
06001;AIGLUN;06910;;AIGLUN;43.8524188,6.934942333
27594;ST PIERRE DES IFS;27450;;ST PIERRE DES IFS;49.2655678167,0.608547904899
14104;LE BREVEDENT;14130;;LE BREVEDENT;49.2269826384,0.293881828632
14223;LE DETROIT;14690;;LE DETROIT;48.8738596732,-0.345051519298
06003;ANDON;06750;;ANDON;43.7769856778,6.82318647257
27595;ST PIERRE DU BOSGUERARD;27370;;ST PIERRE DU BOSGUERARD;49.2603785752,0.889845765495
14106;BREVILLE LES MONTS;14860;;BREVILLE LES MONTS;49.2360824637,-0.221042310396
14232;DUCY STE MARGUERITE;14250;;DUCY STE MARGUERITE;49.2258240786,-0.611130880075
06008;AUVARE;06260;;AUVARE;44.0074205826,6.91467896828
27598;ST PIERRE DU VAUVRAY;27430;;ST PIERRE DU VAUVRAY;49.2236978815,1.21846130643
14125;CAMBES EN PLAINE;14610;;CAMBES EN PLAINE;49.2314887593,-0.383466697712
14239;ENGLESQUEVILLE LA PERCEE;14710;;ENGLESQUEVILLE LA PERCEE;49.3794043122,-0.951377407959
06009;BAIROLS;06420;;BAIROLS;43.9870510207,7.11969473058
27603;ST SIMEON;27560;;ST SIMEON;49.2843032087,0.516823898884
14126;CAMBREMER;14340;;CAMBREMER;49.1466063945,0.0539056758479
14240;EPANEY;14170;;EPANEY;48.9454875275,-0.159422504691
06015;BERRE LES ALPES;06390;;BERRE LES ALPES;43.8378738812,7.33076301102
27604;ST SULPICE DE GRIMBOUVILLE;27210;;ST SULPICE DE GRIMBOUVILLE;49.375170989,0.448722234228
14126;CAMBREMER;14340;ST AUBIN SUR ALGOT;CAMBREMER;49.1466063945,0.0539056758479
14242;EPRON;14610;;EPRON;49.2200299835,-0.364587830546
06026;CABRIS;06530;;CABRIS;43.6599560638,6.87825509814
27606;ST SYMPHORIEN;27500;;ST SYMPHORIEN;49.3103896124,0.455835904436
14126;CAMBREMER;14340;ST LAURENT DU MONT;CAMBREMER;49.1466063945,0.0539056758479
14252;ESTREES LA CAMPAGNE;14190;;ESTREES LA CAMPAGNE;49.0079918917,-0.243058159151
06027;CAGNES SUR MER;06800;CROS DE CAGNES;CAGNES SUR MER;43.6715162078,7.15275703379
27609;ST VICTOR D EPINE;27800;;ST VICTOR D EPINE;49.2117875506,0.598900183918
14131;CANAPVILLE;14800;;CANAPVILLE;49.317093511,0.136082039095
14256;ETREHAM;14400;;ETREHAM;49.3208069288,-0.793272480023
06029;CANNES;06150;CANNES LA BOCCA;CANNES;43.5526202843,7.00427592728
27616;LA SAUSSAYE;27370;;LA SAUSSAYE;49.2545361431,0.9861777025
14132;CANCHY;14230;;CANCHY;49.3308597284,-0.984893554822
14269;FIERVILLE LES PARCS;14130;;FIERVILLE LES PARCS;49.2438838452,0.230712490551
06033;CARROS;06510;;CARROS;43.7850390592,7.18414159904
27623;SURTAUVILLE;27400;;SURTAUVILLE;49.1981722844,1.05434427068
14141;CASTILLON EN AUGE;14140;;CASTILLON EN AUGE;49.0346382534,0.0919325582529
14280;FORMENTIN;14340;;FORMENTIN;49.2030787417,0.135813686591
06037;CAUSSOLS;06460;;CAUSSOLS;43.7373447398,6.90247233198
27630;THIBOUVILLE;27800;;THIBOUVILLE;49.1412155943,0.803549325292
14143;CAUMONT SUR AURE;14240;LA VACQUERIE;CAUMONT SUR AURE;49.0964311403,-0.812430741234
14283;FOURCHES;14620;;FOURCHES;48.8585273495,-0.0742432451781
06040;CHATEAUNEUF D ENTRAUNES;06470;;CHATEAUNEUF D ENTRAUNES;44.1639701619,6.83506555715
27631;THIERVILLE;27290;;THIERVILLE;49.2634059401,0.71733189075
14145;CAUVICOURT;14190;;CAUVICOURT;49.0475103086,-0.259897379565
14287;FRENOUVILLE;14630;;FRENOUVILLE;49.132745489,-0.249029686831
06042;CLANS;06420;;CLANS;44.0049097261,7.17876366942
27640;TILLEUL DAME AGNES;27170;;TILLEUL DAME AGNES;49.0059849064,0.891031374979
14149;CESNY AUX VIGNES;14270;;CESNY AUX VIGNES;49.086293057,-0.120979196135
14297;GAVRUS;14210;;GAVRUS;49.1167295393,-0.507962422295
06043;COARAZE;06390;;COARAZE;43.8664901786,7.29913349222
27666;LA VACHERIE;27400;;LA VACHERIE;49.1236655866,1.13657686446
14150;CESNY LES SOURCES;14220;ACQUEVILLE;CESNY LES SOURCES;48.9853267914,-0.394469235831
14298;GEFOSSE FONTENAY;14230;;GEFOSSE FONTENAY;49.3614124958,-1.0850580278
06048;CONTES;06390;;CONTES;43.8092959296,7.3242451162
27670;VANDRIMARE;27380;;VANDRIMARE;49.3827490868,1.35158602965
14172;COMMES;14520;;COMMES;49.3349999304,-0.739011655856
14300;GERROTS;14430;;GERROTS;49.1935491536,0.00245764968859
06052;CUEBRIS;06910;;CUEBRIS;43.8892125828,7.00448794285
27674;VAUX SUR EURE;27120;;VAUX SUR EURE;49.0358655826,1.33388811683
14174;CONDE EN NORMANDIE;14770;LENAULT;CONDE EN NORMANDIE;48.8496985115,-0.562504676497
14301;GIBERVILLE;14730;;GIBERVILLE;49.1781576948,-0.285160708636
06053;DALUIS;06470;;DALUIS;44.0387244451,6.79997095786
27676;LES TROIS LACS;27940;VENABLES;LES TROIS LACS;49.2012200794,1.29594833053
14182;CORMOLAIN;14240;;CORMOLAIN;49.1293685393,-0.863042429184
14303;GLOS;14100;;GLOS;49.1247880255,0.28133061061
06054;DRAP;06340;;DRAP;43.7582432488,7.33724090222
27679;VERNEUIL D AVRE ET D ITON;27160;FRANCHEVILLE;VERNEUIL D AVRE ET D ITON;48.7377022151,0.924765167388
14195;COURVAUDON;14260;;COURVAUDON;49.026847125,-0.573849021265
14306;GONNEVILLE EN AUGE;14810;;GONNEVILLE EN AUGE;49.2592446922,-0.188358824575
06055;DURANUS;06670;;DURANUS;43.8940350601,7.28022686159
27683;VEZILLON;27700;;VEZILLON;49.2217888937,1.3986752654
14214;CUSSY;14400;;CUSSY;49.2837425646,-0.762152432612
14309;GOUVIX;14680;;GOUVIX;49.0365523786,-0.308971879429
06057;L ESCARENE;06440;;L ESCARENE;43.8339717674,7.36565804143
27685;LA VIEILLE LYRE;27330;CHAMPIGNOLLES;LA VIEILLE LYRE;48.9215744552,0.750049343604
14231;BEAUFOUR DRUVAL;14340;BEAUFOUR;BEAUFOUR DRUVAL;49.21417643,0.0234847434149
14319;GRENTHEVILLE;14540;;GRENTHEVILLE;49.1460180153,-0.293578977625
06063;GARS;06850;;GARS;43.8605226685,6.81676294521
27692;VILLETTES;27110;;VILLETTES;49.1542620882,1.04564765622
14231;BEAUFOUR DRUVAL;14340;ST AUBIN LEBIZAY;BEAUFOUR DRUVAL;49.21417643,0.0234847434149
14322;GUERON;14400;;GUERON;49.2476651518,-0.709843889765
06069;GRASSE;06130;PLASCASSIER;GRASSE;43.655639428,6.93190508233
27695;VILLEZ SUR LE NEUBOURG;27110;;VILLEZ SUR LE NEUBOURG;49.1471878741,0.859460348209
14236;ELLON;14250;;ELLON;49.2276401197,-0.68136443609
14326;HERMIVAL LES VAUX;14100;;HERMIVAL LES VAUX;49.1662017057,0.291278344411
06069;GRASSE;06520;MAGAGNOSC;GRASSE;43.655639428,6.93190508233
27700;VRAIVILLE;27370;;VRAIVILLE;49.2175782912,1.03654685327
14245;ERNES;14270;;ERNES;49.0114314442,-0.125222684946
14333;HONFLEUR;14600;;HONFLEUR;49.4129449727,0.237579361279
06077;LUCERAM;06440;PEIRA CAVA;LUCERAM;43.9005726905,7.35265575307
27701;VAL DE REUIL;27100;;VAL DE REUIL;49.261335704,1.21147195365
